1;0;3329;14.822202;1571;-1.136776;0.174708
1;1;3323;15.075431;1568;-1.136776;0.196760
1;1;3334;14.646111;1565;0.320972;0.339863
1;1;3341;14.390015;1565;0.895367;0.141305
1;1;3357;14.336400;1566;1.325188;0.014423
1;1;3335;14.455011;1574;2.236079;0.082320
1;1;3317;14.752686;1581;4.175288;0.487276
1;1;3335;14.455011;1574;2.099722;0.397215
1;1;3332;14.705224;1575;3.269122;0.167638
1;9;3340;14.352592;1570;1.325188;0.073723
1;10;3335;14.649292;1570;0.895367;0.501115
1;21;3333;14.754190;1570;0.320972;0.124175
1;22;3328;14.873724;1570;-1.136776;0.384027
1;22;3328;14.873724;1570;-1.136776;0.126675
1;22;3328;14.873724;1570;-1.136776;0.501785
1;22;3328;14.873724;1570;-1.136776;0.036307
1;22;3328;14.873724;1570;-1.136776;0.346125
1;22;3328;14.873724;1570;-1.136776;0.500919
1;22;3328;14.873724;1570;-1.136776;0.107277
1;22;3328;14.873724;1570;-1.136776;0.170467
1;38;3326;14.945560;1555;1.570000;0.182229
2;0;3388;10.189491;1230;-0.541169;0.020891
2;1;3387;10.172607;1229;-0.541169;0.054668
2;1;3389;10.186925;1229;1.106494;0.093821
2;1;3386;10.177486;1230;-1.374026;0.287859
2;1;3387;10.188428;1231;4.248087;0.329258
2;1;3390;10.203532;1231;2.158126;0.243126
2;1;3388;10.196970;1232;2.975652;0.446171
2;9;3388;10.189491;1230;4.248087;0.060743
2;10;3387;10.181256;1230;-1.374026;0.326717
2;21;3388;10.189491;1230;1.106494;0.459081
2;22;3388;10.181712;1229;-0.541169;0.285550
2;22;3388;10.181712;1229;-0.541169;0.505259
2;22;3388;10.181712;1229;-0.541169;0.359258
2;22;3388;10.181712;1229;-0.541169;0.192584
2;22;3388;10.181712;1229;-0.541169;0.056551
2;22;3388;10.181712;1229;-0.541169;0.222184
2;38;3386;10.177486;1230;1.570000;0.120821
3;0;3385;9.617068;1225;0.217881;0.172898
3;1;3385;9.617068;1225;0.217881;0.419118
3;1;3385;9.617068;1225;-0.000796;0.106030
3;1;3387;9.920937;1224;0.926613;0.422202
3;1;3388;10.147124;1226;1.788838;0.441709
3;1;3385;9.617068;1225;4.306851;0.465619
3;1;3386;10.032493;1226;2.600424;0.399872
3;9;3386;9.920954;1225;1.788838;0.098823
3;10;3386;9.920954;1225;0.926613;0.326115
3;19;3384;9.818051;1226;1.570000;0.424535
3;20;3384;9.818051;1226;1.570000;0.401589
3;21;3385;9.617068;1225;-0.000796;0.411553
3;22;3385;9.617068;1225;0.217881;0.299313
3;22;3385;9.617068;1225;0.217881;0.270912
3;22;3385;9.617068;1225;0.217881;0.332307
3;22;3385;9.617068;1225;0.217881;0.378308
3;22;3385;9.617068;1225;0.217881;0.384650
3;22;3385;9.617068;1225;0.217881;0.434221
3;38;3385;9.617068;1225;1.570000;0.492646
4;0;3394;10.215244;1226;-0.125149;0.482187
4;1;3394;10.218438;1225;-0.125149;0.236673
4;1;3391;10.175483;1226;-1.352755;0.217821
4;1;3396;10.231872;1225;0.707905;0.128364
4;1;3396;10.220728;1228;2.110550;0.171327
4;1;3392;10.201691;1228;4.248087;0.502265
4;1;3394;10.217381;1230;3.140796;0.147124
4;9;3395;10.221510;1227;2.110550;0.426507
4;10;3395;10.223156;1226;0.707905;0.357608
4;21;3393;10.206252;1227;-1.352755;0.059529
4;22;3394;10.215244;1226;-0.125149;0.502407
4;22;3394;10.215244;1226;-0.125149;0.506941
4;22;3394;10.215244;1226;-0.125149;0.434770
4;22;3394;10.215244;1226;-0.125149;0.282724
4;22;3394;10.215244;1226;-0.125149;0.503956
4;22;3394;10.215244;1226;-0.125149;0.506889
4;38;3395;10.220464;1232;1.570000;0.422444
5;0;3394;10.157867;1210;-0.513143;0.351061
5;1;3393;10.142403;1209;-0.513143;0.037211
5;1;3396;10.170286;1210;1.767566;0.143534
5;1;3391;10.135606;1212;4.003069;0.137224
5;1;3394;10.175235;1213;3.251456;0.147026
5;9;3394;10.164889;1211;3.251456;0.128909
5;10;3393;10.154559;1211;4.003069;0.186344
5;19;3397;9.723743;1206;1.570000;0.269063
5;20;3397;9.723743;1206;1.570000;0.357121
5;21;3395;10.164740;1210;1.767566;0.047150
5;22;3394;10.149337;1209;-0.513143;0.022408
5;22;3394;10.149337;1209;-0.513143;0.301760
5;22;3394;10.149337;1209;-0.513143;0.216236
5;22;3394;10.149337;1209;-0.513143;0.093255
5;38;3394;10.157867;1210;1.570000;0.365238
6;0;3387;10.039677;1216;0.861476;0.319556
6;1;3388;10.034158;1215;0.861476;0.365562
6;1;3387;9.927948;1215;-0.091455;0.484705
6;1;3388;10.144977;1217;2.033790;0.103515
6;1;3387;10.039601;1217;3.359474;0.057782
6;9;3387;10.039677;1216;3.359474;0.185417
6;10;3387;10.039677;1216;2.033790;0.041426
6;19;3387;9.919311;1219;1.570000;0.363833
6;20;3387;9.919311;1219;1.570000;0.051505
6;21;3387;10.039677;1216;-0.091455;0.121638
6;22;3388;10.034158;1215;0.861476;0.296607
6;22;3388;10.034158;1215;0.861476;0.431433
6;22;3388;10.034158;1215;0.861476;0.336886
6;22;3388;10.034158;1215;0.861476;0.021629
6;38;3387;10.039677;1216;1.570000;0.045836
7;0;3393;10.202578;1218;0.109863;0.071191
7;1;3393;10.194295;1217;0.109863;0.115809
7;1;3391;10.170799;1218;-1.107803;0.335475
7;1;3394;10.202824;1217;0.642769;0.272033
7;1;3396;10.241660;1219;1.712071;0.018682
7;1;3390;10.163212;1221;4.068205;0.282632
7;1;3393;10.207400;1222;3.016444;0.219996
7;9;3394;10.214397;1219;1.712071;0.064423
7;10;3393;10.202578;1218;0.642769;0.214310
7;21;3392;10.186140;1219;-1.107803;0.122547
7;22;3393;10.202578;1218;0.109863;0.479563
7;22;3393;10.202578;1218;0.109863;0.429578
7;22;3393;10.202578;1218;0.109863;0.094907
7;22;3393;10.202578;1218;0.109863;0.115466
7;22;3393;10.202578;1218;0.109863;0.362565
7;22;3393;10.202578;1218;0.109863;0.399126
7;38;3395;10.214291;1217;1.570000;0.372350
8;0;3394;10.221420;1234;-0.983467;0.087576
8;1;3393;10.219231;1233;-0.983467;0.284989
8;1;3394;10.216171;1233;-0.000796;0.037172
8;1;3395;10.218037;1233;0.895367;0.340534
8;1;3393;10.225486;1234;4.331239;0.024532
8;1;3396;10.217011;1235;2.158126;0.419674
8;1;3394;10.225435;1235;3.385785;0.481980
8;9;3394;10.221420;1234;4.331239;0.396850
8;10;3394;10.221420;1234;0.895367;0.209165
8;21;3394;10.221420;1234;-0.000796;0.472124
8;22;3393;10.225486;1234;-0.983467;0.509113
8;22;3393;10.225486;1234;-0.983467;0.413360
8;22;3393;10.225486;1234;-0.983467;0.417156
8;22;3393;10.225486;1234;-0.983467;0.341238
8;22;3393;10.225486;1234;-0.983467;0.127744
8;22;3393;10.225486;1234;-0.983467;0.020672
8;38;3394;10.221420;1234;1.570000;0.051761
9;0;2497;10.358197;719;-0.399292;0.457922
9;1;2495;10.451817;715;-0.399292;0.455999
9;1;2501;10.391826;715;0.518393;0.376392
9;1;2491;10.417236;719;-1.249682;0.208466
9;1;2505;10.378427;719;1.291864;0.024303
9;1;2504;10.394723;723;1.913181;0.129533
9;1;2494;10.326276;725;3.966269;0.359004
9;1;2500;10.306018;730;2.907063;0.055784
9;9;2500;10.381870;720;1.291864;0.483141
9;10;2496;10.346511;720;-1.249682;0.076543
9;21;2499;10.371851;719;0.518393;0.086036
9;22;2497;10.381174;718;-0.399292;0.124969
9;22;2497;10.381174;718;-0.399292;0.506450
9;22;2497;10.381174;718;-0.399292;0.015297
9;22;2497;10.381174;718;-0.399292;0.411231
9;22;2497;10.381174;718;-0.399292;0.288696
9;22;2497;10.381174;718;-0.399292;0.169335
9;22;2497;10.381174;718;-0.399292;0.355479
9;38;2498;10.342259;721;1.570000;0.172434
10;0;2480;10.542400;714;0.044627;0.051460
10;1;2480;10.584558;710;0.044627;0.301439
10;1;2477;10.576281;711;-0.564062;0.349755
10;1;2482;10.566861;712;0.654965;0.228716
10;1;2477;10.542832;717;4.160066;0.263445
10;1;2485;10.480778;717;1.891910;0.332394
10;1;2481;10.529173;720;2.869862;0.459049
10;9;2479;10.555767;716;4.160066;0.228142
10;10;2481;10.539167;714;0.654965;0.250699
10;21;2479;10.552268;714;-0.564062;0.488119
10;22;2480;10.554003;713;0.044627;0.211853
10;22;2480;10.554003;713;0.044627;0.036612
10;22;2480;10.554003;713;0.044627;0.253858
10;22;2480;10.554003;713;0.044627;0.341982
10;22;2480;10.554003;713;0.044627;0.084506
10;22;2480;10.554003;713;0.044627;0.162609
10;38;2480;10.551530;715;1.570000;0.442308
11;0;2500;11.814229;681;0.187431;0.194045
11;1;2501;11.831959;676;0.187431;0.262929
11;1;2497;11.850825;681;-0.829549;0.350722
11;1;2506;11.823198;682;1.384824;0.142852
11;1;2503;11.831947;688;2.609118;0.356473
11;1;2494;11.885931;686;4.227254;0.220422
11;1;2497;11.877095;689;3.625313;0.037802
11;9;2501;11.825152;685;2.609118;0.291978
11;10;2502;11.812391;683;1.384824;0.194056
11;21;2499;11.831638;682;-0.829549;0.168682
11;22;2501;11.833385;679;0.187431;0.426470
11;22;2501;11.833385;679;0.187431;0.299333
11;22;2501;11.833385;679;0.187431;0.320933
11;22;2501;11.833385;679;0.187431;0.079004
11;22;2501;11.833385;679;0.187431;0.508455
11;22;2501;11.833385;679;0.187431;0.438346
11;38;2505;11.816991;681;1.570000;0.283756
12;0;2527;10.258090;711;0.244193;0.447030
12;1;2528;10.239423;706;0.244193;0.182090
12;1;2520;10.308773;708;-0.889169;0.022097
12;1;2536;10.231801;712;1.483438;0.197437
12;1;2518;10.327306;715;4.433457;0.050774
12;1;2521;10.339976;718;3.963310;0.035857
12;1;2535;10.277389;717;2.014564;0.101610
12;1;2531;10.350922;720;2.520607;0.223812
12;1;2526;10.502647;722;3.088214;0.276469
12;9;2524;10.294899;714;4.433457;0.221612
12;10;2529;10.262262;713;1.483438;0.367476
12;21;2524;10.280089;712;-0.889169;0.376684
12;22;2527;10.249646;710;0.244193;0.269829
12;22;2527;10.249646;710;0.244193;0.379908
12;22;2527;10.249646;710;0.244193;0.305659
12;22;2527;10.249646;710;0.244193;0.229876
12;22;2527;10.249646;710;0.244193;0.233082
12;22;2527;10.249646;710;0.244193;0.276985
12;22;2527;10.249646;710;0.244193;0.180378
12;22;2527;10.249646;710;0.244193;0.406347
12;38;2526;10.278792;713;1.570000;0.186732
13;0;2515;11.794813;678;-0.588744;0.233654
13;1;2512;11.834668;673;-0.588744;0.490393
13;1;2516;11.801785;673;-0.000796;0.110402
13;1;2519;11.791927;678;0.837283;0.116986
13;1;2512;11.823099;681;4.526416;0.075316
13;1;2515;11.804530;685;3.432268;0.023548
13;1;2521;11.786547;681;1.777666;0.100122
13;1;2521;11.759317;687;2.451944;0.129682
13;9;2515;11.792917;680;4.526416;0.488086
13;10;2517;11.784668;679;0.837283;0.047370
13;21;2516;11.787776;678;-0.000796;0.288312
13;22;2514;11.805680;677;-0.588744;0.114770
13;22;2514;11.805680;677;-0.588744;0.224304
13;22;2514;11.805680;677;-0.588744;0.184480
13;22;2514;11.805680;677;-0.588744;0.506267
13;22;2514;11.805680;677;-0.588744;0.258856
13;22;2514;11.805680;677;-0.588744;0.487981
13;22;2514;11.805680;677;-0.588744;0.353905
13;38;2519;11.786337;680;1.570000;0.374896
14;0;2491;10.602599;700;0.483720;0.072980
14;1;2493;10.860581;696;0.483720;0.080897
14;1;2489;10.642720;701;-0.786106;0.268788
14;1;2497;10.484362;701;1.470507;0.092583
14;1;2486;10.622080;707;3.796558;0.246798
14;1;2493;10.491719;708;2.742301;0.088654
14;9;2489;10.618420;704;3.796558;0.459597
14;10;2492;10.588647;702;1.470507;0.217124
14;21;2490;10.625047;702;-0.786106;0.447215
14;22;2492;10.594973;699;0.483720;0.240268
14;22;2492;10.594973;699;0.483720;0.214500
14;22;2492;10.594973;699;0.483720;0.095035
14;22;2492;10.594973;699;0.483720;0.042956
14;22;2492;10.594973;699;0.483720;0.375007
14;38;2490;10.625047;702;1.570000;0.316829
15;0;2529;10.294022;696;-0.689649;0.499797
15;1;2527;10.280442;693;-0.689649;0.442463
15;1;2532;10.431451;693;0.366400;0.292894
15;1;2534;10.233203;696;1.372775;0.467416
15;1;2526;10.291396;698;4.562876;0.163749
15;1;2529;10.280731;700;3.385785;0.129517
15;1;2535;10.237999;701;2.205142;0.448925
15;9;2529;10.298857;697;4.562876;0.108811
15;10;2531;10.258334;697;1.372775;0.217543
15;21;2530;10.294123;696;0.366400;0.249176
15;22;2528;10.291710;695;-0.689649;0.079532
15;22;2528;10.291710;695;-0.689649;0.253351
15;22;2528;10.291710;695;-0.689649;0.382784
15;22;2528;10.291710;695;-0.689649;0.033619
15;22;2528;10.291710;695;-0.689649;0.333471
15;22;2528;10.291710;695;-0.689649;0.349685
15;38;2530;10.293365;697;1.570000;0.190350
16;0;2509;10.322421;698;-0.532475;0.501714
16;1;2507;10.419845;695;-0.532475;0.235280
16;1;2512;10.596290;692;0.290675;0.467295
16;1;2519;10.260342;699;1.421284;0.084557
16;1;2504;10.398111;701;4.612100;0.305081
16;1;2514;10.327178;703;2.252423;0.099145
16;1;2506;10.412908;707;3.659986;0.309325
16;9;2508;10.343170;700;4.612100;0.281943
16;10;2513;10.305952;700;1.421284;0.209702
16;21;2511;10.305721;698;0.290675;0.037207
16;22;2508;10.325493;697;-0.532475;0.162141
16;22;2508;10.325493;697;-0.532475;0.201289
16;22;2508;10.325493;697;-0.532475;0.101080
16;22;2508;10.325493;697;-0.532475;0.059028
16;22;2508;10.325493;697;-0.532475;0.199057
16;22;2508;10.325493;697;-0.532475;0.294994
16;38;2510;10.325827;700;1.570000;0.306541
17;0;2513;10.518560;725;0.821717;0.377994
17;1;2515;10.511102;723;0.821717;0.293577
17;1;2509;10.450603;725;-1.228411;0.106688
17;1;2516;10.664746;728;1.950659;0.058204
17;1;2513;10.505145;729;2.792046;0.362556
17;1;2509;10.388216;731;3.653228;0.143006
17;9;2512;10.511246;727;2.792046;0.042136
17;10;2513;10.520311;726;1.950659;0.064191
17;21;2511;10.513482;726;-1.228411;0.180156
17;22;2514;10.506652;724;0.821717;0.202990
17;22;2514;10.506652;724;0.821717;0.320464
17;22;2514;10.506652;724;0.821717;0.325641
17;22;2514;10.506652;724;0.821717;0.154122
17;22;2514;10.506652;724;0.821717;0.468306
17;38;2512;10.509679;726;1.570000;0.115612
18;0;1963;11.240016;1090;-0.559346;0.227305
18;1;1962;11.265581;1089;-0.559346;0.085169
18;1;1964;11.091377;1089;0.379735;0.457973
18;1;1966;10.929656;1088;1.106494;0.063109
18;1;1959;11.332601;1089;-1.406271;0.373257
18;1;1965;11.021966;1091;2.128727;0.430955
18;1;1960;11.547320;1092;4.091461;0.199039
18;1;1963;11.179635;1093;3.050138;0.065353
18;9;1962;11.228829;1090;-1.406271;0.063087
18;10;1964;11.136952;1090;1.106494;0.289064
18;21;1963;11.240016;1090;0.379735;0.413878
18;22;1963;11.260638;1089;-0.559346;0.184497
18;22;1963;11.260638;1089;-0.559346;0.113626
18;22;1963;11.260638;1089;-0.559346;0.324991
18;22;1963;11.260638;1089;-0.559346;0.504365
18;22;1963;11.260638;1089;-0.559346;0.114677
18;22;1963;11.260638;1089;-0.559346;0.148844
18;22;1963;11.260638;1089;-0.559346;0.240485
18;38;1963;11.240016;1090;1.570000;0.363876
19;0;1965;11.131631;1084;-0.245765;0.087492
19;1;1965;11.202011;1083;-0.245765;0.487908
19;1;1964;11.014687;1085;-1.166551;0.262337
19;1;1966;10.986994;1085;1.470507;0.082259
19;1;1964;11.117001;1086;3.521327;0.051830
19;9;1965;11.073439;1085;3.521327;0.468667
19;10;1965;11.073439;1085;1.470507;0.020435
19;21;1965;11.073439;1085;-1.166551;0.196546
19;22;1965;11.131631;1084;-0.245765;0.075733
19;22;1965;11.131631;1084;-0.245765;0.054185
19;22;1965;11.131631;1084;-0.245765;0.284914
19;22;1965;11.131631;1084;-0.245765;0.494279
19;38;1966;10.982105;1084;1.570000;0.312804
20;0;2818;17.198681;1250;-0.285513;0.113849
20;1;2817;17.253882;1247;-0.285513;0.357889
20;1;2807;17.194510;1239;-0.769161;0.238104
20;1;2821;17.237292;1248;0.650346;0.454076
20;1;2805;17.228122;1254;4.493093;0.239751
20;1;2826;17.214794;1249;1.368853;0.300657
20;1;2835;17.205661;1257;1.891910;0.120104
20;1;2818;17.181283;1257;3.057656;0.403434
20;9;2814;17.190815;1252;4.493093;0.154486
20;10;2819;17.219139;1250;0.650346;0.058984
20;21;2815;17.268619;1247;-0.769161;0.257677
20;22;2817;17.219519;1249;-0.285513;0.380933
20;22;2817;17.219519;1249;-0.285513;0.100260
20;22;2817;17.219519;1249;-0.285513;0.359083
20;22;2817;17.219519;1249;-0.285513;0.405429
20;22;2817;17.219519;1249;-0.285513;0.375787
20;22;2817;17.219519;1249;-0.285513;0.360808
20;22;2817;17.219519;1249;-0.285513;0.021243
20;38;2805;17.173511;1224;1.570000;0.047588
21;0;2812;20.984001;1917;0.026974;0.161282
21;1;2812;16.157685;1910;0.026974;0.468765
21;1;2823;19.716643;1913;0.998788;0.085309
21;1;2805;20.945197;1915;-0.933929;0.267849
21;1;2798;14.052544;1924;4.458085;0.059020
21;1;2831;20.596618;1920;1.570178;0.038011
21;1;2822;16.357008;1928;2.219983;0.410092
21;1;2807;13.645825;1932;3.559050;0.383999
21;9;2808;17.794521;1921;4.458085;0.122706
21;10;2810;19.263876;1918;-0.933929;0.264640
21;19;2814;10.646677;1933;1.570000;0.018742
21;20;2814;10.646677;1933;1.570000;0.401633
21;21;2815;20.299312;1918;0.998788;0.073316
21;22;2812;23.001095;1915;0.026974;0.224034
21;22;2812;23.001095;1915;0.026974;0.433415
21;22;2812;23.001095;1915;0.026974;0.333466
21;22;2812;23.001095;1915;0.026974;0.084200
21;22;2812;23.001095;1915;0.026974;0.396447
21;22;2812;23.001095;1915;0.026974;0.464314
21;22;2812;23.001095;1915;0.026974;0.244195
21;38;2812;18.218884;1920;1.570000;0.289362
22;0;2785;10.307998;1900;0.179063;0.502006
22;1;2785;10.307998;1900;0.179063;0.230986
22;1;2796;13.197800;1894;1.050988;0.447065
22;1;2785;10.307998;1900;-0.683042;0.194503
22;1;2785;10.307998;1900;-1.255462;0.335814
22;1;2785;10.307998;1900;4.308461;0.028102
22;1;2778;15.118367;1909;3.812009;0.054136
22;1;2795;13.829667;1907;2.207663;0.071477
22;9;2785;10.307998;1900;-1.255462;0.391713
22;10;2785;10.307998;1900;-0.683042;0.415349
22;19;2759;9.985821;1907;1.570000;0.424599
22;20;2759;9.985821;1907;1.570000;0.054630
22;21;2788;12.231297;1898;1.050988;0.349127
22;22;2785;10.307998;1900;0.179063;0.191467
22;22;2785;10.307998;1900;0.179063;0.182341
22;22;2785;10.307998;1900;0.179063;0.120668
22;22;2785;10.307998;1900;0.179063;0.343322
22;22;2785;10.307998;1900;0.179063;0.286300
22;22;2785;10.307998;1900;0.179063;0.471174
22;22;2785;10.307998;1900;0.179063;0.242686
22;38;2785;10.307998;1900;1.570000;0.091056
23;0;2836;12.402744;1899;-0.983467;0.359275
23;1;2826;12.314874;1893;-0.983467;0.096088
23;1;2841;12.595319;1899;0.399471;0.426509
